Date;sku;name;umb;Cantidad
2017-08-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-08-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-08-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-08-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-08-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-08-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-08-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-08-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-08-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-48
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-72
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-120
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-08-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-09-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-09-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2017-09-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2017-09-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-09-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-09-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-09-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2017-09-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-09-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;11
2017-09-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;85
2017-09-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2017-09-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-09-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-09-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-09-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-10-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2017-10-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2017-10-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-10-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-10-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2017-10-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;528
2017-10-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-10-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2017-10-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-10-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-10-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-10-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-10-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-10-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-10-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-72
2017-10-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-11-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;35
2017-11-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;445
2017-11-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-11-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-11-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2017-11-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-11-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-11-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-11-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-11-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-11-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-11-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-144
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-12-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-12-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-12-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-12-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-12-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2017-12-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2017-12-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-12-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2017-12-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2017-12-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-240
2018-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-01-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-120
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-120
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-01-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2018-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;10
2018-01-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;14
2018-01-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-01-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-01-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-01-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-01-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2018-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-01-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2018-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-01-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-01-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-01-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-01-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-02-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-02-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-72
2018-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-02-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-02-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-02-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-02-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-02-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-02-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-02-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-02-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;280
2018-02-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-02-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2018-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-02-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;15
2018-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;177
2018-03-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-03-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2018-03-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2018-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2018-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;18
2018-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2018-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-03-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-03-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2018-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-04-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;960
2018-04-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1
2018-04-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2018-04-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-04-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2018-04-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-48
2018-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-04-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-04-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-04-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-04-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2018-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-05-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2018-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2018-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-05-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-05-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-05-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-05-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-05-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2018-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-05-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-05-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-05-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-05-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-05-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2018-06-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;100
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;140
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;264
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2018-06-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2018-06-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-24
2018-06-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-06-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-06-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2018-06-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2018-06-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2018-06-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2018-06-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;181
2018-06-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;227
2018-06-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
